_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
231,20201211,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",26,"",0.0179980617471965,"",85,"",0.05883981725045,""
232,20201211,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",0,"",0,"",0,"",0,""
233,20201211,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",8,"",0.00604508119299677,"",22,"",0.0166239732807411,""
234,20201211,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",0,"",0,"",0,"",0,""
235,20201211,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",1,"",0.00113783765332362,"",6,"",0.00682702591994174,""
236,20201211,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",0,"",0,"",0,"",0,""
237,20201211,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",1,"",0.000954735967768114,"",5,"",0.00477367983884057,""
238,20201211,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",0,"",0,"",0,"",0,""
239,20201211,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",5271,"",,z,15938,"",,z
240,20201211,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",2,"",,z,2,"",,z
241,20201211,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",818,"",0.0964381546122903,"",2357,"",0.277878643546661,""
242,20201211,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",0,"",0,"",0,"",0,""
243,20201211,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",5266,"",0.118760399428254,"",15930,"",0.359258101574647,""
244,20201211,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",2,"",0.0000451045953012739,"",2,"",0.0000451045953012739,""
245,20201211,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",1024,"",0.141831201479255,"",3115,"",0.431449406843632,""
246,20201211,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",0,"",0,"",0,"",0,""
247,20201211,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",1184,"",0.173890055662442,"",3783,"",0.55559635183363,""
248,20201211,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",0,"",0,"",0,"",0,""
249,20201211,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",3424,"",0.119555535536521,"",10458,"",0.365161153808685,""
250,20201211,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",2,"",0.0000698338408507717,"",2,"",0.0000698338408507717,""
251,20201211,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",790,"",0.196963275075419,"",2428,"",0.605350420105213,""
252,20201211,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",1,"",0.00024932060136129,"",1,"",0.00024932060136129,""
253,20201211,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",811,"",0.20629675699463,"",2392,"",0.608460965143225,""
254,20201211,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",1,"",0.000254373313186967,"",1,"",0.000254373313186967,""
255,20201211,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",487,"",0.141285143591544,"",1415,"",0.410510222139701,""
256,20201211,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",0,"",0,"",0,"",0,""
257,20201211,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",118,"",0.03940636646585,"",335,"",0.111874006492032,""
258,20201211,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",0,"",0,"",0,"",0,""
259,20201211,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",28,"",0.0100410247582982,"",79,"",0.0283300341394842,""
260,20201211,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",0,"",0,"",0,"",0,""
261,20201211,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",4,"",0.00204132665819516,"",17,"",0.00867563829732943,""
262,20201211,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",0,"",0,"",0,"",0,""
263,20201211,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",2,"",0.000741031664283015,"",9,"",0.00333464248927357,""
264,20201211,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",0,"",0,"",0,"",0,""
265,20201212,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",264,"",0.062769265884904,"",2143,"",0.509524760573293,""
266,20201212,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",0,"",0,"",0,"",0,""
267,20201212,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",342,"",0.0932576364915495,"",2700,"",0.736244498617497,""
268,20201212,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",0,"",0,"",0,"",0,""
269,20201212,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",354,"",0.101349030026797,"",3263,"",0.93418611575548,""
270,20201212,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",1,"",0.000286296694990953,"",1,"",0.000286296694990953,""
271,20201212,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",224,"",0.108134202268887,"",2143,"",1.03451605117065,""
272,20201212,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",0,"",0,"",1,"",0.000482741974414675,""
273,20201212,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",212,"",0.104770000197679,"",2131,"",1.05313618123233,""
274,20201212,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",0,"",0,"",1,"",0.000494198114139996,""
275,20201212,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",134,"",0.0753482042948476,"",1247,"",0.701188139967724,""
276,20201212,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",0,"",0,"",0,"",0,""
277,20201212,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",34,"",0.0219377484127394,"",284,"",0.183244722035823,""
278,20201212,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",0,"",0,"",0,"",0,""
279,20201212,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",8,"",0.00546011725601807,"",65,"",0.0443634527051468,""
280,20201212,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",0,"",0,"",0,"",0,""
281,20201212,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",0,"",0,"",11,"",0.0101790588997363,""
282,20201212,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",0,"",0,"",0,"",0,""
283,20201212,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",2,"",0.00121099828643742,"",6,"",0.00363299485931227,""
284,20201212,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",0,"",0,"",0,"",0,""
285,20201212,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",99,"",0.0231511795409051,"",577,"",0.13493162217275,""
286,20201212,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",0,"",0,"",0,"",0,""
287,20201212,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",119,"",0.0334966883316116,"",876,"",0.246580663684805,""
288,20201212,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",0,"",0,"",0,"",0,""
289,20201212,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",130,"",0.0392036236210879,"",1004,"",0.302772600889018,""
290,20201212,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",0,"",0,"",0,"",0,""
291,20201212,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",82,"",0.0422811178715067,"",591,"",0.304733422708054,""
292,20201212,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",0,"",0,"",0,"",0,""
293,20201212,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",65,"",0.0340715502555366,"",538,"",0.282007600576595,""
294,20201212,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",0,"",0,"",0,"",0,""
295,20201212,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",42,"",0.0251720087262964,"",344,"",0.206170738139189,""
296,20201212,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",0,"",0,"",0,"",0,""
297,20201212,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",11,"",0.00761456458535235,"",96,"",0.0664543818358023,""
298,20201212,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",0,"",0,"",0,"",0,""
299,20201212,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",5,"",0.00377817574562298,"",27,"",0.0204021490263641,""
300,20201212,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",0,"",0,"",0,"",0,""
301,20201212,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",0,"",0,"",6,"",0.00682702591994174,""
302,20201212,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",0,"",0,"",0,"",0,""
303,20201212,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",0,"",0,"",5,"",0.00477367983884057,""
304,20201212,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",0,"",0,"",0,"",0,""
305,20201212,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",2129,"",,z,18067,"",,z
306,20201212,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",1,"",,z,3,"",,z
307,20201212,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",363,"",0.0427959047973856,"",2720,"",0.320674548344046,""
308,20201212,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",0,"",0,"",0,"",0,""
309,20201212,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",2127,"",0.0479687371029048,"",18057,"",0.407226838677551,""
310,20201212,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",1,"",0.0000225522976506369,"",3,"",0.0000676568929519108,""
311,20201212,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",461,"",0.0638517420722037,"",3576,"",0.495301148915836,""
312,20201212,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",0,"",0,"",0,"",0,""
313,20201212,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",484,"",0.0710834349160657,"",4267,"",0.626679786749695,""
314,20201212,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",1,"",0.000146866601066252,"",1,"",0.000146866601066252,""
315,20201212,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",1303,"",0.0454967473142778,"",11761,"",0.410657901122963,""
316,20201212,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",1,"",0.0000349169204253859,"",3,"",0.000104750761276158,""
317,20201212,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",306,"",0.0762921040165549,"",2734,"",0.681642524121768,""
318,20201212,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",0,"",0,"",1,"",0.00024932060136129,""
319,20201212,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",277,"",0.0704614077527898,"",2669,"",0.678922372896015,""
320,20201212,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",0,"",0,"",1,"",0.000254373313186967,""
321,20201212,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",176,"",0.0510599286901678,"",1591,"",0.461570150829869,""
322,20201212,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",0,"",0,"",0,"",0,""
323,20201212,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",45,"",0.0150278516183326,"",380,"",0.126901858110365,""
324,20201212,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",0,"",0,"",0,"",0,""
325,20201212,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",13,"",0.00466190435206702,"",92,"",0.0329919384915512,""
326,20201212,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",0,"",0,"",0,"",0,""
327,20201212,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",0,"",0,"",17,"",0.00867563829732943,""
328,20201212,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",0,"",0,"",0,"",0,""
329,20201212,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",2,"",0.000741031664283015,"",11,"",0.00407567415355658,""
330,20201212,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",0,"",0,"",0,"",0,""
331,20201213,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",125,"",0.0297202963470189,"",2268,"",0.539245056920312,""
332,20201213,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",0,"",0,"",0,"",0,""
333,20201213,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",198,"",0.0539912632319497,"",2898,"",0.790235761849446,""
334,20201213,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",0,"",0,"",0,"",0,""
335,20201213,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",193,"",0.0552552621332539,"",3456,"",0.989441377888734,""
336,20201213,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",0,"",0,"",1,"",0.000286296694990953,""
337,20201213,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",120,"",0.057929036929761,"",2263,"",1.09244508810041,""
338,20201213,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",0,"",0,"",1,"",0.000482741974414675,""
339,20201213,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",136,"",0.0672109435230395,"",2267,"",1.12034712475537,""
340,20201213,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",0,"",0,"",1,"",0.000494198114139996,""
341,20201213,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",56,"",0.0314888017948617,"",1303,"",0.732676941762586,""
342,20201213,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",0,"",0,"",0,"",0,""
343,20201213,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",21,"",0.013549785784339,"",305,"",0.196794507820162,""
344,20201213,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",0,"",0,"",0,"",0,""
345,20201213,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",5,"",0.0034125732850113,"",70,"",0.0477760259901581,""
346,20201213,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",0,"",0,"",0,"",0,""
347,20201213,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",1,"",0.000925368990885115,"",12,"",0.0111044278906214,""
348,20201213,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",0,"",0,"",0,"",0,""
349,20201213,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",2,"",0.00121099828643742,"",8,"",0.0048439931457497,""
350,20201213,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",0,"",0,"",0,"",0,""
351,20201213,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",44,"",0.0102894131292912,"",621,"",0.145221035302041,""
352,20201213,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",0,"",0,"",0,"",0,""
353,20201213,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",48,"",0.013511269243003,"",924,"",0.260091932927808,""
354,20201213,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",0,"",0,"",0,"",0,""
355,20201213,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",54,"",0.0162845821195288,"",1058,"",0.319057183008546,""
356,20201213,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",0,"",0,"",0,"",0,""
357,20201213,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",42,"",0.0216561823244302,"",633,"",0.326389605032484,""
358,20201213,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",0,"",0,"",0,"",0,""
359,20201213,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",33,"",0.0172978639758878,"",571,"",0.299305464552483,""
360,20201213,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",0,"",0,"",0,"",0,""
361,20201213,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",25,"",0.0149833385275574,"",369,"",0.221154076666747,""
362,20201213,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",0,"",0,"",0,"",0,""
363,20201213,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",4,"",0.00276893257649176,"",100,"",0.069223314412294,""
364,20201213,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",0,"",0,"",0,"",0,""
365,20201213,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",4,"",0.00302254059649839,"",31,"",0.0234246896228625,""
366,20201213,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",0,"",0,"",0,"",0,""
367,20201213,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",0,"",0,"",6,"",0.00682702591994174,""
368,20201213,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",0,"",0,"",0,"",0,""
369,20201213,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",0,"",0,"",5,"",0.00477367983884057,""
370,20201213,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",0,"",0,"",0,"",0,""
371,20201213,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",1112,"",,z,19179,"",,z
372,20201213,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",0,"",,z,3,"",,z
373,20201213,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",169,"",0.0199242642169646,"",2889,"",0.340598812561011,""
374,20201213,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",0,"",0,"",0,"",0,""
375,20201213,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",1111,"",0.0250556026898576,"",19168,"",0.432282441367409,""
376,20201213,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",0,"",0,"",3,"",0.0000676568929519108,""
377,20201213,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",246,"",0.0340727300428679,"",3822,"",0.529373878958704,""
378,20201213,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",0,"",0,"",0,"",0,""
379,20201213,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",247,"",0.0362760504633641,"",4514,"",0.662955837213059,""
380,20201213,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",0,"",0,"",1,"",0.000146866601066252,""
381,20201213,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",696,"",0.0243021766160686,"",12457,"",0.434960077739032,""
382,20201213,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",0,"",0,"",3,"",0.000104750761276158,""
383,20201213,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",162,"",0.0403899374205291,"",2896,"",0.722032461542297,""
384,20201213,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",0,"",0,"",1,"",0.00024932060136129,""
385,20201213,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",169,"",0.0429890899285974,"",2838,"",0.721911462824612,""
386,20201213,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",0,"",0,"",1,"",0.000254373313186967,""
387,20201213,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",81,"",0.0234991717267249,"",1672,"",0.485069322556594,""
388,20201213,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",0,"",0,"",0,"",0,""
389,20201213,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",25,"",0.00834880645462925,"",405,"",0.135250664564994,""
390,20201213,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",0,"",0,"",0,"",0,""
391,20201213,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",9,"",0.0032274722437387,"",101,"",0.0362194107352899,""
392,20201213,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",0,"",0,"",0,"",0,""
393,20201213,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",1,"",0.00051033166454879,"",18,"",0.00918596996187823,""
394,20201213,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",0,"",0,"",0,"",0,""
395,20201213,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",2,"",0.000741031664283015,"",13,"",0.0048167058178396,""
396,20201213,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",0,"",0,"",0,"",0,""
397,20201214,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",642,"",0.152643442038289,"",2910,"",0.691888498958601,""
398,20201214,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",0,"",0,"",0,"",0,""
399,20201214,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",789,"",0.215147003484891,"",3687,"",1.00538276533434,""
400,20201214,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",0,"",0,"",0,"",0,""
401,20201214,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",925,"",0.264824442866632,"",4381,"",1.25426582075537,""
402,20201214,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",0,"",0,"",1,"",0.000286296694990953,""
403,20201214,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",628,"",0.303161959932416,"",2891,"",1.39560704803283,""
404,20201214,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",0,"",0,"",1,"",0.000482741974414675,""
405,20201214,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",647,"",0.319746179848578,"",2914,"",1.44009330460395,""
406,20201214,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",0,"",0,"",1,"",0.000494198114139996,""
407,20201214,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",383,"",0.215360912275572,"",1686,"",0.948037854038158,""
408,20201214,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",0,"",0,"",0,"",0,""
409,20201214,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",102,"",0.0658132452382181,"",407,"",0.26260775305838,""
410,20201214,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",0,"",0,"",0,"",0,""
411,20201214,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",38,"",0.0259355569660858,"",108,"",0.073711582956244,""
412,20201214,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",0,"",0,"",0,"",0,""
413,20201214,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",30,"",0.0277610697265535,"",42,"",0.0388654976171748,""
414,20201214,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",0,"",0,"",0,"",0,""
415,20201214,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",195,"",0.118072332927649,"",203,"",0.122916326073399,""
416,20201214,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",0,"",0,"",0,"",0,""
417,20201214,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",178,"",0.0416253531139506,"",799,"",0.186846388415992,""
418,20201214,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",0,"",0,"",0,"",0,""
419,20201214,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",255,"",0.0717786178534534,"",1179,"",0.331870550781261,""
420,20201214,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",0,"",0,"",0,"",0,""
421,20201214,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",258,"",0.0778041145710822,"",1316,"",0.396861297579629,""
422,20201214,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",0,"",0,"",0,"",0,""
423,20201214,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",159,"",0.0819841187996288,"",792,"",0.408373723832113,""
424,20201214,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",0,"",0,"",0,"",0,""
425,20201214,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",171,"",0.0896343860568733,"",742,"",0.388939850609357,""
426,20201214,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",0,"",0,"",0,"",0,""
427,20201214,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",124,"",0.0743173590966845,"",493,"",0.295471435763431,""
428,20201214,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",0,"",0,"",0,"",0,""
429,20201214,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",55,"",0.0380728229267617,"",155,"",0.107296137339056,""
430,20201214,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",0,"",0,"",0,"",0,""
431,20201214,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",23,"",0.0173796084298657,"",54,"",0.0408042980527282,""
432,20201214,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",0,"",0,"",0,"",0,""
433,20201214,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",24,"",0.027308103679767,"",30,"",0.0341351295997087,""
434,20201214,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",0,"",0,"",0,"",0,""
435,20201214,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",61,"",0.0582388940338549,"",66,"",0.0630125738726955,""
